# Created by: riboviz
# Date: 2026-03-12 11:40:46.716328
# File: /panfs/accrepfs.vampire/home/copea1/riboviz/rscripts/generate_stats_figs.R
# Version: commit 03b0bd34ede443b51056ae76c0163ac8fc3b4ac5 date 2025-10-21 14:29:00 GMT
ORF	readcount	rpb	tpm
Q0045	0	0	0
Q0050	1	0.000391849529780564	0.0623509792010451
Q0055	2	0.000765696784073507	0.121837441746606
Q0060	0	0	0
Q0065	0	0	0
Q0070	0	0	0
Q0075	0	0	0
Q0080	0	0	0
Q0085	0	0	0
Q0105	1	0.000829875518672199	0.132049542673085
Q0110	0	0	0
Q0115	0	0	0
Q0120	0	0	0
Q0130	0	0	0
Q0140	0	0	0
Q0160	106	0.140397350993377	22.3399842193816
Q0250	0	0	0
Q0255	0	0	0
Q0275	0	0	0
YAL001C	186	0.0526912181303116	8.38421076467946
YAL002W	91	0.0235020661157025	3.73964168435359
YAL003W	11039	16.5254491017964	2629.52448561326
YAL005C	45471	23.0116396761134	3661.60517694324
YAL007C	534	0.768345323741007	122.258876581079
YAL008W	134	0.208074534161491	33.1087572289177
YAL009W	54	0.0652962515114873	10.3899198811821
YAL010C	75	0.0490516677567037	7.80508660502291
YAL011W	153	0.0794805194805195	12.6469163298303
YAL012W	4831	3.92126623376623	623.95070250623
YAL013W	142	0.112252964426877	17.861657902602
YAL014C	105	0.128834355828221	20.5000839100761
YAL015C	79	0.0633520449077787	10.0805583117597
YAL016W	962	0.492071611253197	78.2982866302131
YAL017W	233	0.0565808644973288	9.00313012350866
YAL018C	0	0	0
YAL019W	495	0.143769968051118	22.8766340301854
YAL020C	81	0.0772163965681602	12.2866497736954
YAL021C	510	0.19914096056228	31.6872496875222
YAL022C	298	0.186133666458463	29.617532965945
YAL023C	1682	0.72281908036098	115.014754441442
YAL024C	160	0.0367393800229621	5.8459590878004
YAL025C	503	0.519628099173554	82.6830666914223
YAL026C	538	0.130741190765492	20.8034989111869
YAL027W	49	0.0588235294117647	9.35998228947454
YAL028W	13	0.00795593635250918	1.26594619704643
YAL029C	379	0.0849204570916424	13.5125175646615
YAL030W	155	0.386533665835411	61.5051205305871
YAL031C	92	0.0394849785407725	6.28283789731252
YAL032C	57	0.0480202190395956	7.64096279570415
YAL033W	151	0.265377855887522	42.2268445291408
YAL034C	4	0.00310318076027929	0.493777188273288
YAL034W-A	41	0.044711014176663	7.11440311424619
YAL035W	4617	1.51079842931937	240.39779120372
YAL036C	1204	1.04062229904927	165.583506915268
YAL037C-A	0	0	0
YAL037W	5	0.00587544065804935	0.93489834853741
YAL038W	92314	59.5574193548387	9476.75863625767
YAL039C	147	0.171528588098016	27.2935772945121
YAL040C	80	0.0446927374301676	7.11149492384658
YAL041W	306	0.117151607963247	18.6411285872307
YAL042W	1206	0.931274131274131	148.184059381318
YAL043C	259	0.107692307692308	17.1359675761149
YAL044C	1580	2.82142857142857	448.944864813011
YAL044W-A	121	0.318421052631579	50.6670620248661
YAL046C	148	0.366336633663366	58.2913748522721
YAL047C	91	0.0474947807933194	7.55735522015507
YAL048C	104	0.0510805500982318	8.12792175235314
YAL049C	264	0.33502538071066	53.3091377095961
YAL051W	177	0.0554685051707929	8.82613184237822
YAL053W	585	0.243851604835348	38.8015939428196
YAL054C	15	0.00685244403837369	1.09035883225948
YAL055W	49	0.0830508474576271	13.2150258425971
YAL056W	104	0.0386617100371747	6.15183966088884
YAL058W	127	0.0816195372750643	12.987276197285
YAL059W	176	0.256559766763848	40.8237128427228
YAL060W	414	0.346153846153846	55.0798957803694
YAL061W	38	0.0292083013066872	4.64761610991587
YAL062W	22	0.0154820548909219	2.46349991292293
YAL063C	7	0.00174302788844622	0.277350072820585
YAL063C-A	1	0.0029585798816568	0.470768340003157
YAL064C-A	0	0	0
YAL064W	1	0.00301204819277108	0.479276201569479
YAL064W-B	0	0	0
YAL065C	1	0.00230414746543779	0.366635250970201
YAL067C	9	0.00492072170585019	0.782983756309242
YAL067W-A	0	0	0
YAL068C	0	0	0
YAR002C-A	804	1.13719943422914	180.950831587748
YAR002W	401	0.240551889622076	38.2765442515584
YAR003W	104	0.0783132530120482	12.4611812408065
YAR007C	584	0.305279665446942	48.5760084526415
YAR008W	79	0.0902857142857143	14.3662356740163
YAR014C	348	0.159853008727607	25.4357626203635
YAR015W	671	0.693181818181818	110.298882206649
YAR018C	99	0.0730627306273063	11.625719699768
YAR019C	77	0.0259084791386272	4.12254940004111
YAR020C	1	0.00465116279069767	0.740091622888684
YAR023C	4	0.00681431005110733	1.084290963687
YAR027W	137	0.181456953642384	28.8733758307102
