GeneID,Phi
YAL067C,0.589172402161317
YAL061W,24.8765706345315
YAL060W,147.916756277065
YAL058W,20.2011162131802
YAL053W,42.5508216865643
YAL049C,99.225455156384
YAL048C,11.2941108467358
YAL047C,12.7068743082005
YAL043C,27.9926709793618
YAL039C,37.5303507659142
YAL038W,5378.50772553849
YAL037W,1.09457293515516
YAL036C,148.672079680392
YAL035W,340.179392250399
YAL034C,2.29544127513897
YAL032C,17.2026428930977
YAL031C,10.3236659498026
YAL028W,3.1521084086256
YAL027W,13.045960333572
YAL026C,28.9300114789578
YAL025C,111.86910986038
YAL023C,189.487668294944
YAL022C,31.7943335599821
YAL021C,54.0156755146678
YAL020C,12.3619490672742
YAL019W,32.4068778242545
YAL018C,0.0534566179521976
YAL015C,14.1047022628082
YAL014C,27.8783368306123
YAL013W,34.6372825109368
YAL012W,773.017624628916
YAL010C,9.8070809727977
YAL009W,16.4312845023563
YAL001C,16.318907209326
YAR002W,68.1817730162845
YAR007C,88.0564814527698
YAR008W,24.7351407924526
YAR015W,230.077909535752
YAR018C,15.2449989610169
YAR042W,23.4444643006134
YBL106C,7.06260852603831
YBL105C,22.8786592980873
YBL103C,19.9963081664578
YBL101C,14.505143900432
YBL098W,27.3709721627852
YBL097W,16.652784661089
YBL095W,10.0878646765412
YBL091C,152.485715192127
YBL086C,17.2931051548744
YBL085W,24.8004142260948
YBL084C,8.03976953086999
YBL081W,26.636821263399
YBL080C,7.69657074072659
YBL079W,30.7920170875842
YBL076C,385.296021153528
YBL069W,44.0967119966183
YBL068W,78.2630713785396
YBL064C,108.402063679294
YBL063W,8.04970073907722
YBL061C,35.2472802950633
YBL060W,9.17975816176593
YBL058W,166.843886643588
YBL056W,106.784864039872
YBL054W,26.3118956290763
YBL052C,5.84631395837148
YBL051C,67.9177522098113
YBL050W,164.951093712233
YBL047C,117.992979471051
YBL046W,24.6894561768052
YBL043W,0.533915063590767
YBL042C,45.5819354288292
YBL039C,258.715921372799
YBL038W,60.4730976320269
YBL037W,17.7967772486456
YBL036C,144.090327786558
YBL035C,24.16123905473
YBL034C,11.1958162967255
YBL033C,52.2343418259019
YBL031W,9.83596746202207
YBL030C,587.533399652118
YBL029W,2.99237562150353
YBL024W,147.444177573995
YBL023C,34.0099436156436
YBL022C,76.1076134183056
YBL016W,41.5517953924645
YBL015W,31.8728517387895
YBL014C,5.33490003099073
YBL013W,7.76927023217194
YBL011W,28.4129466998466
YBL010C,18.8594747923301
YBL009W,22.8436146630102
YBL008W,12.721080387522
YBL007C,111.754414413238
YBL004W,38.4135867492307
YBR002C,34.2355884172196
YBR003W,24.6301336889916
YBR004C,17.776934236599
YBR006W,16.6642883326432
YBR008C,0.398926059786913
YBR011C,1478.4094679924401
YBR015C,100.260437362037
YBR017C,70.8101600216712
YBR018C,0.397742693096708
YBR020W,0.0335330681768681
YBR021W,9.7647239274576
YBR023C,31.814478726017
YBR024W,22.2890163852277
YBR025C,768.540488241713
YBR026C,85.5968479768602
YBR028C,25.1766963729735
YBR029C,64.4714650573372
YBR030W,30.5333589800037
YBR035C,236.615329069088
YBR036C,99.6548294980733
YBR038W,47.2175873631413
YBR039W,208.116909842194
YBR040W,0.773912901144103
YBR041W,37.0969524468301
YBR042C,29.2435555648112
YBR043C,6.41883433323034
YBR049C,76.2020855645394
YBR053C,73.6098580387133
YBR055C,13.5503218142511
YBR056W,65.3776502846475
YBR057C,24.7395955106152
YBR058C,38.9710584406629
YBR059C,39.2353197086017
YBR061C,61.6887552916049
YBR063C,0.144725391973065
YBR065C,17.4326930551934
YBR068C,157.85959525208
YBR069C,136.297790304084
YBR070C,28.0805296010394
YBR074W,40.8218525091865
YBR076W,0.246371553062062
YBR078W,1199.83219063661
YBR079C,217.793926781551
YBR080C,94.182402793691
YBR081C,16.4767319091827
YBR083W,43.2869808521625
YBR084W,131.957586545787
YBR085W,21.3115368497548
YBR086C,75.0874521664477
YBR088C,223.472234121726
YBR094W,28.8717441769394
YBR095C,21.2493380776525
YBR096W,116.10199509834
YBR097W,7.53838877479794
YBR098W,5.75546229318114
YBR102C,26.0953106958145
YBR103W,20.5266952922185
YBR104W,38.2899564814463
YBR105C,18.7305997394859
YBR107C,5.72360348902192
YBR108W,16.2553297521941
YBR110W,34.8159980784705
YBR114W,6.64157980618212
YBR115C,80.29655841278
YBR117C,0.401414164109908
YBR119W,24.4943433212109
YBR121C,489.138914131361
YBR125C,26.2299169928857
YBR126C,258.21142623999
YBR127C,798.919617344494
YBR128C,4.00060040543364
YBR129C,21.3201777288878
YBR130C,42.4697700398714
YBR131W,7.88188408312293
YBR133C,17.6004488956993
YBR139W,75.1924727739297
YBR141C,19.1078438815937
YBR142W,42.1259511049779
YBR143C,403.493052967902
YBR145W,17.6847868456545
YBR146W,64.3797481438627
YBR147W,1.88874351097983
YBR148W,2.29642263943111
YBR151W,74.0273280250685
YBR152W,17.037487092186
YBR153W,12.6589190551336
