GeneID,Phi
YAL067C,1.09331926958797
YAL061W,41.9802350384985
YAL060W,100.840933895993
YAL056W,13.4272256700297
YAL054C,0.685135088194287
YAL043C,30.6084219350571
YAL042W,150.072580503803
YAL040C,16.6174603592941
YAL039C,28.5835374153277
YAL038W,6502.51088927809
YAL037W,2.93725168048824
YAL035W,93.1215950110837
YAL034W-A,13.765524492347
YAL032C,13.898372189242
YAL029C,27.8075730655929
YAL028W,3.44192328960518
YAL027W,19.0545828254578
YAL025C,67.7836063817218
YAL021C,54.8038290755025
YAL015C,13.129420793605
YAL013W,17.4873284141068
YAL012W,591.119158945472
YAL009W,17.8327049124104
YAL001C,17.45472212163
YAR002W,60.9530821660958
YAR003W,17.2224027092423
YAR008W,23.8533369757684
YAR019C,9.79823477392748
YAR035W,1.83533009433823
YBL106C,12.0110706056537
YBL103C,22.2113102210077
YBL097W,16.9739353492644
YBL084C,16.3485103001082
YBL080C,11.8779613758274
YBL076C,565.50989343924
YBL074C,11.8815123358799
YBL067C,28.8583375004477
YBL066C,6.51012327958471
YBL058W,175.104737711011
YBL054W,17.5356636634391
YBL047C,118.541782652513
YBL043W,1.21783248725724
YBL042C,31.1338225278798
YBL039C,201.492753213629
YBL037W,30.3151631121981
YBL036C,149.184479689012
YBL029W,1.90971227681319
YBL023C,31.9278372288007
YBL019W,7.84036394998897
YBL015W,21.8024181556241
YBL014C,8.92061182501136
YBL007C,104.755892925737
YBR002C,31.382657987983
YBR003W,39.5614209919811
YBR004C,42.7100127510757
YBR008C,1.47556149946605
YBR011C,1682.49774273826
YBR017C,84.1520511415886
YBR018C,0.653205883300216
YBR019C,0.640326338636479
YBR021W,7.11789971756284
YBR026C,111.85190154629
YBR028C,30.0721249666873
YBR030W,32.4537902339479
YBR033W,0.445244242981028
YBR035C,218.970512098284
YBR036C,156.810917782553
YBR039W,211.944820306164
YBR042C,64.2524396817455
YBR045C,1.20722985312187
YBR046C,95.3982769779791
YBR050C,1.17462461470653
YBR055C,15.7874337366788
YBR056W,74.8431776396912
YBR057C,37.9948088786292
YBR058C,44.6021606310395
YBR063C,1.08936659988314
YBR065C,17.9480995418415
YBR068C,182.176580413992
YBR070C,31.532419617499
YBR080C,109.814664581648
YBR083W,19.8078475478389
YBR084W,95.9930873364403
YBR094W,40.3790056377487
YBR096W,261.613664051886
YBR103W,25.7511783206212
YBR107C,9.23419544239099
YBR110W,73.6281951044592
YBR114W,5.31939920557512
YBR115C,89.0179786096478
YBR117C,0.656846941735557
YBR119W,21.9774256300769
YBR125C,35.6940607898095
YBR127C,751.363565222333
YBR128C,4.96686001590139
YBR133C,25.2330344335993
YBR146W,98.6833497571637
YBR147W,3.86398903106446
YBR148W,2.13072023876014
YBR150C,14.0658829912336
YBR151W,58.6078833809965
YBR153W,15.0231784481443
YBR155W,57.8745833399703
YBR157C,22.0823662536043
YBR158W,58.3289373787752
YBR161W,25.3567352310196
YBR162C,765.160601525344
YBR163W,9.69374418873598
YBR168W,10.8594000066212
YBR175W,24.9960118009549
YBR176W,42.8430628231377
YBR177C,87.2989720774619
YBR180W,0.495390947357544
YBR182C,2.6667153414959
YBR183W,8.89136692318537
