GeneID,Phi
Q0045,0.796024698319649
Q0050,0.171764994987469
Q0055,0.10488712366195
Q0060,0.0564149636046358
Q0065,0.435877836523303
Q0070,0.385999032550018
Q0075,0
Q0080,1.03560716050005
Q0085,2.34101634038947
Q0105,1.8188558805312
Q0110,0.761591315909815
Q0115,0.547588091452867
Q0120,0.781163408975596
Q0130,13.7968069714754
Q0140,0.293638978569145
Q0160,1.23375042094973
Q0250,1.95608172373857
Q0255,0.523262256216941
Q0275,2.60005837219848
YAL001C,16.318907209326
YAL002W,5.44345390364643
YAL003W,3133.7295095754
YAL005C,3354.92715273756
YAL007C,168.583841375267
YAL008W,78.1339580847629
YAL009W,16.4312845023563
YAL010C,9.8070809727977
YAL011W,20.2757943511588
YAL012W,773.017624628916
YAL013W,34.6372825109368
YAL014C,27.8783368306123
YAL015C,14.1047022628082
YAL016W,131.867632814177
YAL017W,18.6102936822573
YAL018C,0.0534566179521976
YAL019W,32.4068778242545
YAL020C,12.3619490672742
YAL021C,54.0156755146678
YAL022C,31.7943335599821
YAL023C,189.487668294944
YAL024C,7.12540097575991
YAL025C,111.86910986038
YAL026C,28.9300114789578
YAL027W,13.045960333572
YAL028W,3.1521084086256
YAL029C,18.7758934381806
YAL030W,106.261136263125
YAL031C,10.3236659498026
YAL032C,17.2026428930977
YAL033W,46.8966735787139
YAL034C,2.29544127513897
YAL034W-A,13.882495194656
YAL035W,340.179392250399
YAL036C,148.672079680392
YAL037C-A,0.391378810007161
YAL037W,1.09457293515516
YAL038W,5378.50772553849
YAL039C,37.5303507659142
YAL040C,10.2749692057373
YAL041W,24.4666697128775
YAL042W,146.114755736007
YAL043C,27.9926709793618
YAL044C,519.033531871163
YAL044W-A,103.433866560489
YAL046C,89.69420649141
YAL047C,12.7068743082005
YAL048C,11.2941108467358
YAL049C,99.225455156384
YAL051W,14.6240677258499
YAL053W,42.5508216865643
YAL054C,0.951181027518545
YAL055W,19.3168660125568
YAL056W,7.52300879904718
YAL058W,20.2011162131802
YAL059W,81.2310713831189
