GeneID,Phi
Q0045,0.529713834033848
Q0050,0.334738183001013
Q0055,0.207396891630404
Q0060,0.0643564812519887
Q0065,0.254681971427217
Q0070,0.161098537154624
Q0075,0.0187368802206217
Q0080,0.214798049539498
Q0085,0.579461243679106
Q0105,0.518723920464681
Q0110,0.0947782144291039
Q0115,0.273293958096164
Q0120,0.16973858089883
Q0130,1.64884545941471
Q0140,0.251230837684863
Q0160,55.4967034828097
Q0250,0.752461909532514
Q0255,0.227398753673466
Q0275,1.02110531368018
YAL001C,5.74892071512542
YAL002W,2.88962179815675
YAL003W,4030.68507805472
YAL005C,4601.51523828816
YAL007C,106.725269736661
YAL008W,32.7413598369493
YAL009W,8.56594881960418
YAL010C,5.27358010573135
YAL011W,16.9930363451274
YAL012W,738.726931321168
YAL013W,24.574255273956
YAL014C,21.0910600176667
YAL015C,7.25145813112574
YAL016W,90.6633451258076
YAL017W,7.80695455867563
YAL018C,0.0203272300539818
YAL019W,22.1788500149693
YAL020C,8.69962815322701
YAL021C,39.6857219478353
YAL022C,29.1123135362437
YAL023C,133.617032852583
YAL024C,2.4878102454127
YAL025C,60.5690557915314
YAL026C,14.5366863723223
YAL027W,5.65282454022195
YAL028W,1.61939851424546
YAL029C,7.37619293578837
YAL030W,58.8691282853876
YAL031C,5.15967040114858
YAL032C,10.1456339052077
YAL033W,27.6829008239552
YAL034C,1.40626899927372
YAL034W-A,8.04333197937546
YAL035W,224.144295037982
YAL036C,113.289169728902
YAL037C-A,0
YAL037W,1.05278809004612
YAL038W,7648.80028644181
YAL039C,28.809757064548
YAL040C,6.90245732266005
YAL041W,13.1936330291034
YAL042W,109.904780858084
YAL043C,22.8366498473403
YAL044C,386.980549618306
YAL044W-A,44.521983089287
YAL046C,46.3639463217645
YAL047C,6.29629585401192
YAL048C,5.59772579101977
YAL049C,60.6024892967252
YAL051W,7.76349214902506
YAL053W,29.6420412999566
YAL054C,0.342656367744143
YAL055W,9.2523349677912
YAL056W,3.51645966751689
YAL058W,10.9131489758002
YAL059W,58.7704371841343
YAL060W,58.3600553493813
YAL061W,2.53035734607406
YAL062W,2.30201231276356
YAL063C,0.124514407203175
YAL063C-A,0
YAL064C-A,0
YAL064W,0
YAL064W-B,0
YAL065C,0.192031435993837
YAL067C,0.159483734977933
YAL067W-A,0
YAL068C,0
YAR002C-A,170.278647288832
YAR002W,41.7958090780012
YAR003W,7.2013957527463
YAR007C,48.9027676507777
YAR008W,11.9535728277444
YAR014C,26.3385624879522
YAR015W,195.74093580959
YAR018C,7.30392629707187
YAR019C,2.35555115430395
YAR020C,0.581453324799944
YAR023C,0.461431585126589
YAR027W,28.893609421433
YAR028W,18.14786446475
YAR029W,0.229802325058802
YAR031W,9.24792068584092
YAR033W,12.6342384670626
YAR035C-A,0
YAR035W,0.8882932129227
YAR042W,10.9826944062413
YAR050W,0.0894031787398899
YAR064W,0
YAR066W,6.98729254624921
YAR068W,3.24453864323171
YAR071W,514.897422920449
YBL001C,166.39550452545
YBL002W,893.28884294731
YBL003C,978.470132999249
YBL004W,20.9461049788223
YBL005W,2.01497592744642
YBL006C,45.0256758928771
YBL007C,80.3061299072752
YBL008W,5.0588701721894
YBL008W-A,11.17997652969
YBL009W,13.1950917323465
YBL010C,9.92608334995561
YBL011W,16.6450488556558
YBL013W,4.75572824447308
YBL014C,1.87610214425751
YBL015W,21.0145850997261
YBL016W,28.6698258691935
YBL017C,30.3195052579775
YBL018C,26.8215310589789
YBL019W,2.30354231263912
YBL020W,14.662391238289
YBL021C,24.0774353082356
YBL022C,49.7234753084031
YBL023C,17.7501370877371
YBL024W,73.241127707228
YBL025W,16.0239344956466
YBL026W,69.4721011031496
YBL027W,3624.1795686557102
YBL028C,123.823487584945
YBL029C-A,18.6389066541669
YBL029W,2.68844010391372
YBL030C,484.112015205946
YBL031W,5.62007791459595
YBL032W,103.286353313269
YBL033C,26.8267916083391
YBL034C,5.92508413618597
YBL035C,16.2930025373792
YBL036C,68.3178147234494
YBL037W,8.69420022084866
YBL038W,27.1195494530519
YBL039C,187.775204823649
YBL039W-B,3.12072232326549
YBL040C,65.9247722369536
YBL041W,188.165592279454
YBL042C,27.688746235453
YBL043W,0.152268532073067
YBL044W,0.601021465538404
YBL045C,74.6321189297231
YBL046W,14.2190676799676
YBL047C,89.4834433060832
YBL049W,0.763366344160846
YBL050W,64.8912794412263
YBL051C,40.7375899679701
YBL052C,2.00734394310113
YBL054W,14.7450599545422
YBL055C,13.6133205568576
YBL056W,55.3127136922827
YBL057C,43.6183451725853
YBL058W,121.647838219755
YBL059C-A,36.9179162280142
YBL059W,12.9517418519627
YBL060W,4.18484802532472
YBL061C,20.8841372103953
YBL063W,3.06095157264253
YBL064C,33.3416597881233
YBL066C,2.58802755853286
YBL067C,8.80343852446999
YBL068W,47.4269078642756
YBL069W,28.1285837723434
YBL071C-B,1.42708293187201
YBL071W-A,74.3317358460469
YBL072C,4454.32233987638
YBL074C,6.18522060678446
YBL075C,0.970302055531204
YBL076C,253.406058790377
YBL078C,25.1999357620591
YBL079W,14.1174085065974
YBL080C,3.27538137585304
YBL081W,16.8994319876864
YBL082C,22.7521515465521
YBL084C,4.21370184100935
YBL085W,13.6161848540527
YBL086C,8.24495192780032
YBL087C,2686.86407151007
YBL088C,0.641584995670053
YBL089W,7.27122255154521
YBL090W,30.8048500546981
YBL091C,116.284760381925
YBL091C-A,26.8867388131406
